open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore
1735966800000000,98001.00000000,98196.51000000,97988.76000000,98126.21000000,249.97787000,1735970399999999,24525804.45248260,39928,140.56781000,13790683.41060510,0
1735970400000000,98126.21000000,98209.70000000,98039.91000000,98127.54000000,211.92338000,1735973999999999,20787728.36805970,40710,103.13333000,10116686.12377560,0
1735974000000000,98127.53000000,98350.04000000,98095.17000000,98271.88000000,454.46141000,1735977599999999,44646595.60322670,50261,259.53518000,25496001.36451790,0
1735977600000000,98271.87000000,98306.22000000,97905.26000000,97906.07000000,303.67578000,1735981199999999,29802971.85257440,46767,144.21081000,14157149.65652270,0
1735981200000000,97906.08000000,97980.00000000,97532.58000000,97690.37000000,671.79150000,1735984799999999,65683012.64455390,83000,316.42318000,30933719.12403780,0
1735984800000000,97690.37000000,97859.60000000,97600.00000000,97789.32000000,330.68560000,1735988399999999,32318451.11240930,63716,168.82980000,16499188.12133640,0
1735988400000000,97789.32000000,97923.07000000,97711.54000000,97889.39000000,279.11118000,1735991999999999,27296916.87025990,42774,158.34974000,15487546.30356720,0
1735992000000000,97889.40000000,98016.97000000,97800.00000000,97888.12000000,336.79692000,1735995599999999,32970456.77702470,67271,158.90366000,15555754.40588590,0
1735995600000000,97888.12000000,98068.46000000,97750.00000000,97973.05000000,463.20054000,1735999199999999,45341635.87738250,75728,245.93475000,24075252.23660280,0
1735999200000000,97973.05000000,98080.15000000,97828.38000000,98035.04000000,329.44160000,1736002799999999,32275998.34433150,70354,154.25173000,15111146.61879100,0
1736002800000000,98035.05000000,98152.02000000,97514.79000000,97657.94000000,737.78425000,1736006399999999,72116692.54469760,163816,299.43846000,29272651.36136540,0
1736006400000000,97657.95000000,97874.68000000,97549.99000000,97704.60000000,575.11901000,1736009999999999,56166306.50097520,97260,231.91541000,22654463.29139310,0
1736010000000000,97704.60000000,98049.99000000,97687.77000000,98016.26000000,251.44705000,1736013599999999,24605691.93530160,55417,133.44946000,13060512.77358540,0
1736013600000000,98016.26000000,98139.13000000,97909.85000000,97961.56000000,237.21797000,1736017199999999,23254816.99630550,51389,113.13022000,11090953.60942060,0
1736017200000000,97961.56000000,98350.00000000,97931.23000000,98166.26000000,330.48168000,1736020799999999,32443845.37611530,66051,164.97220000,16195900.55930400,0
1736020800000000,98166.26000000,98671.02000000,98166.25000000,98599.02000000,441.69473000,1736024399999999,43489843.09479040,78484,238.97885000,23528881.33461460,0
1736024400000000,98599.02000000,98778.43000000,98344.00000000,98362.43000000,536.37590000,1736027999999999,52858446.89413320,85257,286.51304000,28238121.36193060,0
1736028000000000,98362.43000000,98484.85000000,98265.91000000,98417.25000000,289.70747000,1736031599999999,28494869.81433680,40523,77.78828000,7651657.73385330,0
1736031600000000,98417.25000000,98419.14000000,98143.20000000,98220.50000000,253.83122000,1736035199999999,24942987.52157070,48797,121.62406000,11950528.30346830,0
1736035200000000,98220.51000000,98391.59000000,98154.18000000,98213.43000000,254.43352000,1736038799999999,25001267.92630590,58515,103.81753000,10201927.97191350,0
1736038800000000,98213.44000000,98322.35000000,98050.00000000,98123.53000000,237.36247000,1736042399999999,23301699.36493250,44743,111.38221000,10934887.90906090,0
1736042400000000,98123.53000000,98227.49000000,98105.41000000,98227.48000000,187.53679000,1736045999999999,18409662.72478400,35021,80.70283000,7922004.39552820,0
1736046000000000,98227.49000000,98227.49000000,98069.00000000,98187.96000000,151.23775000,1736049599999999,14844043.05405070,34670,69.20990000,6793017.69485300,0
1736049600000000,98187.97000000,98522.76000000,98187.96000000,98357.46000000,238.65677000,1736053199999999,23475619.80498140,48137,134.43448000,13223568.47999590,0
1736053200000000,98357.46000000,98500.00000000,98264.78000000,98358.98000000,212.64998000,1736056799999999,20916952.97867090,33870,98.94578000,9732910.73116190,0
1736056800000000,98358.98000000,98500.00000000,98304.82000000,98451.47000000,149.61130000,1736060399999999,14719996.15490500,27586,77.99299000,7673077.92194690,0
1736060400000000,98451.48000000,98464.84000000,98268.77000000,98268.77000000,118.31169000,1736063999999999,11639175.78210780,22869,52.82694000,5197180.45433590,0
1736064000000000,98268.77000000,98268.78000000,97777.77000000,97861.04000000,511.73930000,1736067599999999,50116997.77433230,93896,206.03729000,20175926.82975450,0
1736067600000000,97861.04000000,97943.02000000,97637.93000000,97652.20000000,341.13546000,1736071199999999,33364700.55460170,54452,152.61323000,14928987.33813140,0
1736071200000000,97652.21000000,97776.68000000,97600.00000000,97737.48000000,331.79062000,1736074799999999,32410490.87865090,53205,166.01652000,16218176.31895690,0
1736074800000000,97737.48000000,97822.16000000,97615.13000000,97641.63000000,186.71771000,1736078399999999,18242708.39040390,45553,97.63900000,9541073.24747780,0
1736078400000000,97641.62000000,97956.66000000,97569.04000000,97770.01000000,316.47526000,1736081999999999,30938403.70794800,80218,172.93686000,16906867.41117830,0
1736082000000000,97770.01000000,98018.96000000,97680.18000000,97689.96000000,281.94319000,1736085599999999,27588283.90771480,59386,136.53110000,13361134.32482220,0
1736085600000000,97689.96000000,97967.08000000,97276.79000000,97855.06000000,776.65874000,1736089199999999,75745887.97724760,158178,345.28002000,33683477.27906050,0
1736089200000000,97855.06000000,98281.89000000,97702.30000000,98028.98000000,492.23074000,1736092799999999,48245724.87057790,128211,271.40169000,26605232.94142470,0
1736092800000000,98028.98000000,98332.54000000,97937.82000000,98035.17000000,454.56381000,1736096399999999,44612872.82380430,105962,180.92237000,17751720.55149400,0
1736096400000000,98035.17000000,98078.94000000,97673.57000000,97731.08000000,358.65597000,1736099999999999,35110790.97258010,77027,121.80753000,11922859.89564510,0
1736100000000000,97731.09000000,97927.98000000,97577.46000000,97918.91000000,301.29033000,1736103599999999,29442380.67074770,81681,147.11666000,14376793.90019690,0
